111,318602128,64286.51966357337
112,422526509,63701.930540622554
113,318488602,63699.87307999484
114,318312598,63661.821264969665
115,318902361,63557.02395771825
116,422732550,63296.61710726773
117,318917828,63041.061578794965
118,422700957,62884.95372696174
119,318898959,62875.51323492438
120,422379810,62833.5186972547
121,422243697,62795.633048368814
122,422735528,62775.33362632574
123,318493408,62512.431144714355
124,318268933,61958.255767822266
125,318943201,61635.55145263672
126,318944401,61516.60467077184
127,318725782,61347.62763977051
128,318862183,61334.93900299072
129,422452292,61323.63511285116
130,422414610,61192.319575718466
131,422344000,60999.34627956814
132,318107361,60729.21765658202
133,422819736,60584.73908942274
134,422478609,60356.27580509629
135,422749674,60339.486199456296
136,318333302,60063.16609743262
137,422755584,59941.05804927766
138,422652884,59934.34270677926
139,422478225,59855.56154435292
140,318553095,59481.89595878322
141,318679971,59465.29422979459
142,422463984,59452.71057374575
143,318404426,59116.511246690716
144,422765479,58863.093573061225
145,318798386,58806.622267342995
146,318725961,58686.017990112305
147,318572362,58659.420013427734
148,422122988,58621.44483521927
149,422124389,58471.794770921595
150,422215605,58384.65852781783
151,318233283,58213.82420562034
152,318324006,58097.890942595724
153,318526273,57622.525592182945
154,422729527,57555.63735961913
155,318343700,57430.495088060175
156,422171032,57300.32442127356
157,318781442,57262.62205964201
158,318883888,56973.98062602533
159,422980904,56760.64295363607
160,422506843,56643.79878667671
161,422522241,56429.96729714001
162,318686007,56385.9748840332
163,318768488,56385.71262359619
164,318903982,56355.95019563846
165,318830751,56176.806485211404
166,422306183,55850.515937805176
167,318338950,55709.55799337019
168,318445719,55621.6891089151
169,422139311,55576.98137150254
170,422504182,55558.54680982687
171,422732659,55069.575338057955
172,318280623,54985.06044086657
173,422724241,54274.28434626783
174,318461676,54250.68423622534
175,422718000,54197.755887526866
176,318760212,54185.604257805404
177,318626153,53957.77702331543
178,422715299,53919.05886627906
179,318180792,53659.39962697582
180,318914792,53648.965509950984
181,318910165,53541.643415178565
182,422361590,53401.47815533538
183,422236486,53253.44250614482
184,318377089,53190.07235559924
185,318205916,53103.91387778155
186,422897404,52533.1363155265
187,422497739,52407.31802652049
188,422937209,52211.962692195564
189,422866539,52188.631456289724
190,318611620,52186.91349029541
191,318279566,52160.63976287842
192,422253049,51638.19274000661
193,318311143,51372.61126079799
194,422265782,51221.49658203125
195,318636651,51161.07998946677
196,422618124,51021.93832397461
197,422501603,50909.21401977539
198,422110584,50851.40966599987
199,318438731,50803.300330189144
200,318100278,50785.25197396104
201,422319004,50678.61110072377
202,422564682,50629.32929175116
203,318645627,50535.44742584228
204,318914039,50441.30596632977
205,318157433,50266.37077331543
206,422420822,50168.53332519531
207,422354497,49707.454016042306
208,422274914,49485.464832394624
209,318417113,48751.49045671736
210,422402593,48719.54050931063
211,318643885,48661.88465767633
212,318427044,48630.10419605881
213,318326321,48438.224760664816
214,422585635,48356.67970357301
215,422286892,48270.51459685713
216,318400699,48009.322976664946
217,318337364,48006.91129593622
218,318158299,47963.78098207182
219,318317130,47918.513574098295
220,318462713,47898.89796944552
221,422556403,47801.8540602464
222,422470915,47741.34571811086
223,318971122,47653.97289343048
224,318777286,47651.841909833536
225,318308049,47649.611978825385
226,422775514,47646.97426973387
227,318862931,47621.414502461754
228,318136921,47615.83912549553
229,318716228,47602.539681823386
230,422546400,47521.290736341
231,422760491,47498.397127203985
232,422321112,47193.06940731416
233,318504761,47179.37451739644
234,318427928,47051.9652149894
235,422637126,47003.5099475445
236,318988126,46926.22790031168
237,422743492,46861.89579991877
238,422995978,46851.19257172496
239,318955067,46843.90299855008
240,318103986,46790.339623991684
241,318361819,46778.36444307158
242,318116470,46756.51410669403
243,318747054,46614.911640439954
244,422329827,46520.32255571942
245,318293176,46439.33686167605
246,422153661,46418.52360699192
247,318861873,46417.06824302673
248,422817964,46413.585810698285
249,422985501,46325.52024645683
250,318915535,46147.075398651425
251,422814039,46104.42941839045
252,422582127,45726.28035040173
253,318260401,45549.25684177831
254,422795127,45500.83484206088
255,318640062,45346.011334223935
256,422358773,45249.54016326815
257,318449869,45191.66546986309
258,422311630,45068.3100773738
259,318504034,45035.65925775573
260,318713142,44855.82903852058
261,422430161,44741.02971921763
262,422436955,44639.19296067507
263,422398817,44639.190597089306
264,318735763,44556.56599387144
265,422357366,44292.987197057635
266,422201326,44110.75015400731
267,422509827,44083.94423196482
268,422530403,44020.336578562696
269,422298820,43923.71433884351
270,422180113,43896.94761921885
271,318671685,43831.30770087882
272,318810048,43609.79461412033
273,422496346,43586.347676182006
274,318492897,43574.30728153356
275,318863124,43537.916653756496
276,422466289,43526.130498841754
277,422651493,43386.08970937803
278,422229768,43337.81502967657
279,318604217,43267.01741650664
280,318303373,43076.961716016136
281,422860956,42647.461811921596
282,318433466,42327.449693592316
283,422366681,42314.793385789555
284,318386587,42285.01406321355
285,422345459,42283.16603781712
286,318767169,42262.455236584145
287,422501259,42232.380732940495
288,318255034,42100.713623569114
289,422454228,42029.08406685749
290,422968360,41791.13443406893
291,318886981,41744.93974760959
292,318629229,41457.16073172433
293,422777436,41412.198607524944
294,422808281,41325.321197509766
295,318680666,41215.091943740845
296,422707424,41101.19315080865
297,318742889,41059.61102568421
298,422382051,40668.73083188552
299,422385426,40453.112029095464
300,422590792,40406.86746954756
301,318911048,40364.557396281845
302,318207649,40201.40561190518
303,422770809,40126.1837981468
304,318439443,40089.419538324524
305,422975627,40034.57100308218
306,318688919,39955.02548988419
307,318976957,39872.76842974233
308,318449315,39862.78620431589
309,422538674,39783.76771771401
310,318883937,39719.76366910067
311,318442317,39637.843684146275
312,318650993,39549.717833014096
313,422641714,39467.21743486793
314,422444660,39457.983960546735
315,422141964,39447.69278237986
316,422438417,39419.71429058584
317,318541670,39364.81524044149
318,318385163,39221.510184827705
319,422679744,39147.03999090632
320,422625961,39115.36399405804
321,422425405,38975.118144865955
322,422635551,38953.150788398634
323,318393867,38651.79543364123
324,422377950,38547.340778971826
325,422821376,38369.30361776256
326,318289561,38260.051311022056
327,422679189,38054.323867309926
328,318558730,37822.0875001825
329,318698324,37763.531984679226
330,318582756,37628.204606916246
331,422372779,37553.06919009186
332,422731286,37272.59979137155
333,422317253,37048.273086547844
334,318444924,36725.627911555304
335,422547467,36578.75504604605
336,318701530,36497.37996792574
337,318340721,36418.29246698424
338,422974342,36351.021067009446
339,422852160,36201.687613798334
340,318407550,35982.53011024237
341,318251726,35723.40233381405
342,422414534,35714.168710498125
343,318192071,35700.78250973723
344,422850928,35577.90479298583
345,318194767,35548.68140044036
346,422915765,35456.43394441988
347,422288199,35392.11319111011
348,422729140,35293.31126111619
349,422797222,34858.05980975811
350,422787518,34652.52871513367
351,318781559,34527.97640286959
352,422134348,34373.06967003401
353,318536497,34327.78171425632
354,318819580,34276.83408887763
355,422193046,34041.39319131541
356,318703732,33918.013487147335
357,422870671,33710.27012388835
358,422724448,33707.15440275835
359,422443854,33690.0600194931
360,318404252,32957.20870126288
361,422249679,32922.86586990907
362,422634263,32836.70957502442
363,318587958,32566.842019724292
364,318569746,32076.78295845209
365,422125113,31834.00773673222
366,422969407,31650.11379696907
367,318170169,31449.22588743569
368,422340056,31299.48878945563
369,318344301,31141.609204067474
370,318432796,31056.006486129012
371,422971933,31010.758045107817
372,422910929,30975.154648142412
373,422964947,30951.51818912402
374,422759203,30861.4709336667
375,422683215,30533.787113452254
376,422574275,30370.02597282182
377,422514292,30356.275868970304
378,318978641,30234.44457304673
379,422202973,30189.479998688195
380,422902248,30137.015804941035
381,318151951,30072.39129808214
382,422989677,29959.680765195
383,422864686,29905.806967627
384,422432420,29691.12125318877
385,422177060,29604.457306465836
386,422625705,29513.471386197478
387,318235187,29385.84807202533
388,318961476,29312.165966642904
389,318966436,29240.44839465015
390,318702617,29145.059235934197
391,318566789,28923.79173591956
392,422229650,28869.480598804563
393,422567221,28731.440478791836
394,422579179,28690.009117126465
395,318791222,28679.825538812685
396,318172629,28630.946687430394
397,318532282,28587.66989850523
398,422698510,28363.203219797124
399,422663083,28169.592661303144
400,318904363,27732.484399375448
401,318355064,27626.161673888375
402,318659918,27539.39500861212
403,318168586,27462.07908142445
404,422452358,27194.49970693241
405,318395402,27053.23461044666
406,422546481,27009.78578523148
407,318361137,26920.227759440422
408,318972372,26319.108226082542
409,422544639,26281.57020011218
410,318921658,26235.560995521613
411,422779407,26177.428749158044
412,318995585,26044.22258649554
413,318448233,25894.990571093495
414,422663140,25887.668609619137
415,422732940,25866.040732074536
416,422673171,25203.291635787253
417,318326852,25012.68365166404
418,422551053,24772.373731746233
419,422673828,24030.132229744642
420,422665845,23944.17378809545
421,318751140,23793.49986485073
422,422467801,23697.482455860485
423,422378357,23235.69580701286
424,318482565,23189.632324486178
425,318801405,23069.945199148995
426,318943342,22759.613827469482
427,318616948,22496.943726831552
428,422840352,22480.911336203877
429,318285802,22428.432987313226
430,422292166,22427.27460861206
431,318677806,22394.368274936507
432,422788035,22315.628343469958
433,422791871,22014.925326223783
434,318166331,21909.578807318387
435,422430885,21691.020477649778
436,422309343,21635.151762442005
437,318686994,21620.682702784525
438,318502567,21598.2287747043
439,422546734,21228.31961290595
440,318510350,21193.174539610394
441,422760128,21033.247056350207
442,318442885,20759.26535470145
443,318335608,20296.54366115354
444,318184935,20129.855473836265
445,318629160,19246.156637622564
446,318493027,19152.248045455577
447,318880900,19127.99370833751
448,318216445,19056.783161466086
449,318766876,18690.298525212624
450,422508021,18440.29598236084
451,318990660,18088.140971313074
452,422182156,17985.895797089262
453,318319157,17936.360047909428
454,318660330,17680.895783180415
455,318840097,17629.392733258646
456,318433366,17557.436072045737
457,422560347,17557.371999278213
458,422565937,17150.793556773333
459,422311255,17117.573131214485
460,422301042,17084.834772512455
461,422467906,17038.94732470181
462,422852265,16997.06213307935
463,318239755,16599.875633869695
464,422928006,16466.658599888553
465,422715460,16227.856024161918
466,318507663,14879.806599059662
467,422103115,14840.918608560463
468,318295968,14659.786046440922
469,422391047,14648.53224248124
470,318885227,14368.371446584022
471,422596340,14210.725684635754
472,422776269,13727.602064609528
473,318736036,13466.036124332677
474,422358544,13291.12671172644
475,318479623,13195.177136530032
476,318886846,12642.32745537391
477,422386386,12555.649961744035
478,422956409,12079.64967150207
479,422922849,11987.372871932634
480,318481652,11776.841980963358
481,422311625,11709.040565924211
482,318578969,11625.759826948852
483,422822537,11217.854395261238
484,318591609,11089.711745475879
485,318970922,10441.038526915165
486,318863356,10426.559372852913
487,422395797,10373.549984671547
488,318379762,9663.245879595552
489,422557035,9656.353488801016
490,318849722,9583.303640218766
491,422494057,8325.603115024853
492,422988633,7573.220482120267
493,422325589,7316.70547816087
494,318343282,7064.363600045877
495,422653619,6687.1175431104
496,318589219,6272.2524989735
497,422546409,6133.379121859813
498,422429931,5140.643878416581
499,422572801,4175.868231222171
500,318326716,3585.6324032642015
